,AA,ALB,FCX,NEM,NUE,SCCO,STLD,ROCK,WIRE,WPM,XME
2017-08-29,43.01,114.42,15.2243,38.04,54.93,41.43,34.49,28.7,41.0,20.65,32.15
2017-08-30,43.05,115.15,14.57,38.05,55.68,40.265,34.82,29.25,41.525,20.53,32.22
2017-08-31,43.88,116.25,14.77,38.31,55.12,40.69,34.45,29.3,42.95,20.7703,32.41
2017-09-01,45.05,118.64,15.07,38.65,55.49,41.3,34.77,29.3,43.0,20.95,32.94
2017-09-05,44.43,116.64,14.78,38.735,54.8,40.71,34.19,28.375,41.9,20.93,32.68
2017-09-06,44.42,118.65,15.06,38.37,55.31,41.24,34.16,28.9,41.45,20.63,32.75
2017-09-07,44.73,118.08,15.21,39.6,54.25,41.05,33.98,28.35,41.1,21.005,32.88
2017-09-08,42.61,118.28,14.23,39.32,54.55,39.59,34.21,28.675,41.35,20.76,32.25
2017-09-11,43.61,123.85,14.39,38.21,53.97,40.13,33.41,28.75,42.125,20.515,32.13
2017-09-12,45.0,124.64,14.305,38.35,53.49,40.0,33.251,28.5,42.4,20.67,32.42
2017-09-13,44.91,125.64,13.93,37.89,53.61,39.32,33.86,29.175,42.5,19.95,32.2
2017-09-14,44.785,126.04,13.865,38.08,53.97,39.22,33.4,28.45,42.95,19.84,31.91
2017-09-15,44.66,127.29,13.88,37.84,53.5,39.35,33.34,29.0,44.25,19.58,31.91
2017-09-18,44.91,131.02,14.125,37.81,54.27,39.91,33.795,29.0,45.3,19.29,32.18
2017-09-19,46.185,134.65,14.49,38.1,55.115,40.55,33.82,28.75,45.45,19.4,32.33
2017-09-20,47.4864,136.08,14.17,37.62,55.98,39.75,34.07,29.2,43.4,19.07,32.54
2017-09-21,46.25,134.9,13.98,37.44,54.52,39.62,33.32,29.25,43.25,19.07,31.92
2017-09-22,45.39,134.28,14.06,37.88,54.55,39.11,33.22,29.6,43.1,19.22,31.62
2017-09-25,45.28,128.89,13.89,38.63,54.29,39.03,33.15,29.9,43.8,19.27,31.88
2017-09-26,44.77,128.43,14.0,37.99,54.1,38.69,33.23,30.2,43.2,19.12,31.71
2017-09-27,45.07,130.02,14.0,37.19,55.62,38.93,34.11,30.8,44.4,19.14,32.06
2017-09-28,46.08,132.31,14.42,37.61,55.5,39.62,34.58,30.95,44.65,19.25,32.06
2017-09-29,46.63,136.28,14.035,37.5,56.04,39.765,34.47,31.15,44.75,19.09,32.17
2017-10-02,47.65,136.6,14.33,37.91,56.05,39.76,34.82,31.35,46.0,19.35,32.76
2017-10-03,48.3,137.439,14.65,38.229,55.97,40.825,34.87,31.8,45.8,19.44,32.87
2017-10-04,47.91,138.22,14.53,38.07,56.11,41.11,35.64,31.25,45.7,19.69,32.83
2017-10-05,48.25,139.66,14.75,37.96,56.67,41.84,35.91,31.3,45.875,19.77,32.88
2017-10-06,47.5,137.17,14.325,38.05,56.14,41.64,36.19,31.35,45.85,19.91,32.57
2017-10-09,47.05,136.54,14.33,38.29,55.4,40.95,35.52,31.55,45.825,20.025,32.255
2017-10-10,46.89,137.78,14.41,37.89,55.37,41.57,35.63,31.9,46.0,20.075,32.09
2017-10-11,46.94,137.43,14.425,38.08,57.35,41.73,35.99,32.1,45.65,20.12,32.32
2017-10-12,47.52,137.29,14.52,38.37,57.43,42.46,36.24,32.3,45.7,20.24,32.45
2017-10-13,47.7,138.94,14.75,38.5901,58.33,43.15,36.92,32.5,45.95,20.34,32.86
2017-10-16,48.2354,140.18,15.27,38.03,57.2,43.7,36.17,32.575,46.55,20.01,32.64
2017-10-17,47.75,139.41,14.925,38.36,57.11,43.49,36.19,32.1,46.1,19.9,32.58
2017-10-18,47.74,139.66,14.83,37.86,57.28,43.43,36.44,32.75,46.1,20.0,32.75
2017-10-19,46.53,139.47,14.82,37.85,58.63,43.28,37.79,32.7,46.3,20.66,32.9
2017-10-20,47.94,140.75,14.825,37.79,60.0,43.13,38.91,32.55,46.0,20.92,33.16
2017-10-23,47.92,138.54,14.81,37.37,59.48,43.41,38.83,32.9,45.275,20.97,32.9
2017-10-24,50.08,138.71,15.23,37.12,59.79,44.36,39.56,32.975,45.8,20.6,33.42
2017-10-25,49.52,138.5,14.71,36.75,58.995,43.655,38.73,32.55,44.4,20.62,33.05
2017-10-26,49.17,139.04,14.685,35.92,59.72,43.23,38.889,32.65,44.825,20.38,32.64
2017-10-27,47.915,139.09,14.13,35.82,59.49,42.48,38.65,32.55,44.7,20.7,32.45
2017-10-30,47.41,139.5,13.95,36.22,58.48,42.78,37.74,31.825,44.05,21.2,32.01
2017-10-31,47.77,140.8,13.98,36.16,57.84,42.94,37.21,33.2,45.1,20.74,31.65
2017-11-01,47.71,142.33,14.385,35.69,58.79,42.98,37.98,32.55,45.25,20.74,31.925
2017-11-02,47.46,136.88,14.23,36.49,58.48,42.94,37.499,32.65,46.5,20.67,31.97
2017-11-03,47.12,140.03,14.14,36.04,57.99,42.88,37.49,33.025,45.55,20.47,31.71
2017-11-06,47.29,141.96,14.6358,36.39,57.98,44.45,37.61,33.25,45.35,21.01,32.0
2017-11-07,46.95,143.13,14.54,36.05,57.69,44.03,37.39,32.5,44.3,21.17,31.8
2017-11-08,45.8892,144.53,14.87,36.33,57.75,44.39,37.79,32.15,44.45,21.16,31.66
2017-11-09,43.32,140.72,14.715,35.88,56.53,44.09,37.19,31.1,45.45,20.91,31.08
2017-11-10,43.02,140.61,14.41,35.52,55.83,43.91,37.21,30.5,44.9,20.14,30.79
2017-11-13,43.13,143.37,14.43,35.73,55.71,43.92,37.34,30.5,45.3,20.22,30.93
2017-11-14,41.87,137.59,13.8,36.29,54.84,42.9,36.55,30.725,45.125,20.51,30.31
2017-11-15,42.21,134.54,13.63,36.09,54.94,42.39,37.03,30.8,44.2,20.59,30.45
2017-11-16,42.3,135.33,13.615,36.09,54.79,42.46,36.96,31.725,43.825,20.56,30.6
2017-11-17,43.41,136.18,13.86,36.2,54.81,42.96,36.85,31.65,44.325,20.92,30.92
2017-11-20,42.2,135.4,13.95,36.33,55.56,43.125,37.34,31.8,44.6,20.46,30.96
2017-11-21,41.4,136.72,14.15,36.36,55.99,43.72,37.51,32.45,45.1,20.95,31.26
2017-11-22,42.64,135.25,14.24,36.7,56.15,43.81,37.72,32.35,45.25,21.33,31.53
2017-11-24,42.21,137.08,14.345,36.68,55.94,44.12,37.49,32.4,45.05,21.21,31.6
2017-11-27,42.03,136.23,14.1,37.09,55.86,43.15,37.35,31.7,45.5,21.21,31.34
2017-11-28,43.3,136.89,14.21,37.13,56.29,43.06,37.13,32.675,46.35,21.04,31.64
2017-11-29,41.24,131.92,14.0,36.6,57.35,42.51,37.86,32.725,46.65,20.64,31.53
2017-11-30,41.5,134.33,13.92,36.99,57.5,42.06,38.5,32.9,46.6,20.9,31.95
2017-12-01,41.64,132.14,14.12,37.18,57.29,42.77,38.32,33.0,46.55,20.97,32.12
2017-12-04,41.79,129.31,14.29,36.85,58.81,43.12,39.79,32.0,46.975,20.97,32.34
2017-12-05,41.18,127.99,14.115,36.21,57.64,42.42,38.73,31.05,46.6,20.96,31.74
2017-12-06,41.31,127.49,14.35,35.85,57.95,42.19,39.22,31.2,48.525,20.89,31.82
2017-12-07,40.5949,129.1,14.85,35.93,58.6,42.26,39.76,31.3,48.3,20.91,32.23
2017-12-08,41.39,130.58,14.98,35.42,60.15,41.99,40.7,31.45,47.4,20.99,32.72
2017-12-11,42.24,131.13,15.03,34.665,61.27,42.33,40.7,30.75,47.65,21.255,33.18
2017-12-12,42.4,130.37,15.715,34.58,61.95,42.29,40.64,30.35,47.2,20.87,33.22
2017-12-13,41.86,130.12,16.34,35.76,61.86,43.23,41.18,30.05,47.85,21.605,33.53
2017-12-14,42.35,127.61,16.185,35.91,59.54,42.9,39.84,29.9,47.0,21.49,33.05
2017-12-15,42.61,129.57,16.99,35.86,60.1,43.33,39.85,30.75,48.05,21.55,33.16
2017-12-18,44.56,132.05,17.36,36.66,62.02,44.59,40.88,31.675,48.55,21.77,33.93
2017-12-19,46.52,132.0,17.33,36.3549,62.43,45.02,41.4,31.55,47.65,21.81,34.31
2017-12-20,49.25,131.31,17.66,36.62,63.85,46.13,43.32,31.8,47.75,22.09,34.91
2017-12-21,49.0,128.65,18.19,36.75,64.52,46.46,43.46,32.4,48.0,22.01,35.29
2017-12-22,49.99,129.3,18.105,36.91,64.57,46.22,43.26,32.1,48.7,22.03,35.54
2017-12-26,50.37,129.04,18.66,37.56,64.73,46.56,43.68,32.3,48.75,22.17,36.18
2017-12-27,51.84,128.43,18.68,37.59,64.61,47.06,43.19,32.825,48.9,22.15,35.84
2017-12-28,54.14,128.47,19.26,37.49,64.33,47.635,43.84,33.05,49.2,22.13,36.41
2017-12-29,53.875,127.91,18.97,37.53,63.59,47.46,43.14,33.0,48.6,22.12,36.14
2018-01-02,55.16,131.51,19.775,38.15,66.525,48.88,44.87,33.75,49.45,22.29,37.72
2018-01-03,54.51,131.73,19.465,37.83,67.41,49.0,45.58,33.725,48.7,22.14,37.45
2018-01-04,54.7,130.19,19.74,38.255,67.22,48.75,45.96,33.3,48.5,22.25,37.71
2018-01-05,54.05,131.7,19.89,38.39,67.85,49.13,45.6,33.55,48.3,21.95,37.62
2018-01-08,55.0,137.43,19.81,38.37,68.26,49.37,45.97,33.75,48.9,21.63,37.93
2018-01-09,54.2,135.48,18.93,38.11,67.81,48.99,45.11,35.0,49.05,21.05,37.32
2018-01-10,56.19,132.96,19.51,38.33,68.94,49.46,46.05,34.45,48.95,21.04,38.07
2018-01-11,56.9,134.68,19.88,38.83,70.16,50.09,47.13,35.8,50.6,21.13,39.16
2018-01-12,56.74,133.46,19.74,39.78,69.01,49.93,47.01,36.5,50.95,21.9,38.99
2018-01-16,56.23,128.0,19.33,40.0,68.98,49.35,46.47,36.45,51.0,22.22,38.25
2018-01-17,56.99,126.96,19.76,39.45,69.26,49.85,46.76,37.2,51.475,21.985,38.94
2018-01-18,53.01,117.9158,19.42,39.2325,68.83,49.53,46.28,36.6,51.4,21.94,38.32
2018-01-19,53.11,116.01,19.96,39.48,68.72,50.33,46.41,37.45,52.2,22.01,38.61
2018-01-22,52.95,113.53,20.0,39.66,69.01,50.09,46.57,38.35,52.55,21.71,38.8805
2018-01-23,52.5,113.0,19.56,40.3,68.99,49.14,46.36,38.2,51.5,22.04,38.83
2018-01-24,53.3,112.4,19.6,41.57,69.03,50.0,46.96,38.1,51.0,22.31,39.07
2018-01-25,53.12,116.905,19.83,40.77,68.26,50.06,46.34,38.1,50.35,21.995,38.62
2018-01-26,53.99,114.39,19.54,41.06,69.53,50.6251,47.5,37.925,50.85,22.17,38.97
2018-01-29,54.5,111.6799,19.64,40.09,69.01,49.74,47.32,37.45,50.45,21.54,38.41
2018-01-30,52.52,111.37,19.13,40.1,66.83,48.01,46.78,37.35,50.525,21.46,37.25
2018-01-31,52.02,111.58,19.5,40.53,66.97,48.575,45.41,37.05,50.6,21.59,36.91
2018-02-01,52.43,109.2,19.445,40.36,66.4,49.15,45.54,36.3,51.3,21.66,37.07
2018-02-02,49.09,105.49,17.97,38.97,64.22,47.415,44.15,35.25,49.9,21.145,35.41
2018-02-05,48.46,105.16,17.66,37.79,62.55,46.839,43.24,33.8,47.05,21.07,34.82
2018-02-06,49.44,107.54,18.725,37.65,63.61,48.03,44.31,34.25,48.0,20.5,35.59
2018-02-07,47.7,106.63,17.87,37.03,62.92,47.22,44.36,33.325,48.0,19.865,35.01
2018-02-08,45.99,105.18,17.16,36.6,60.38,45.48,42.79,32.1,46.1,19.85,34.08
2018-02-09,45.93,107.72,17.58,36.77,61.77,46.51,43.58,31.6,46.8,19.03,34.35
2018-02-12,46.65,111.54,17.58,36.91,63.42,46.87,44.7,31.85,47.5,19.67,35.42
2018-02-13,47.3,108.45,17.79,37.02,64.08,48.3,44.87,31.325,47.05,19.47,35.92
2018-02-14,48.54,111.71,19.12,39.0,65.2,51.04,46.79,31.5,47.75,19.95,37.33
2018-02-15,47.57,114.61,19.12,39.41,65.59,50.81,47.14,31.45,47.4,19.91,37.3
2018-02-16,47.35,112.26,18.73,39.11,68.53,50.51,49.41,31.8,48.25,19.68,38.23
2018-02-20,48.06,114.56,18.43,38.38,67.55,50.47,48.85,31.4,47.6,19.34,37.45
2018-02-21,47.57,112.93,18.73,38.1695,66.86,49.85,48.15,31.75,52.65,19.46,37.19
2018-02-22,48.01,113.68,19.16,37.64,66.93,50.68,48.0,35.325,52.4,19.36,37.13
2018-02-23,46.68,118.77,19.56,38.72,66.95,52.17,47.46,35.5,53.5,19.56,37.38
2018-02-26,46.67,110.12,19.54,39.32,67.89,53.77,48.02,36.45,53.65,19.61,37.72
2018-02-27,46.23,111.5,19.08,38.43,67.27,53.41,47.51,35.7,52.8,19.11,37.13
2018-02-28,44.96,100.44,18.6,38.19,65.4,52.7399,46.25,34.75,52.35,19.08,36.06
2018-03-01,45.08,95.96,18.52,38.11,67.53,53.13,48.1,33.35,51.6,19.255,36.94
2018-03-02,45.54,95.01,18.32,37.93,67.9,52.95,48.33,33.1,52.4,19.325,37.18
2018-03-05,45.68,96.44,18.2,38.3,67.87,53.265,47.29,33.5,52.75,19.5,36.91
2018-03-06,47.0,100.12,18.695,38.85,67.78,54.76,46.97,34.5,53.85,20.12,37.59
2018-03-07,47.88,100.05,18.12,37.68,69.47,54.815,47.35,34.3,53.9,19.895,37.68
2018-03-08,47.47,99.28,17.86,37.65,67.62,53.96,45.99,33.9,54.25,19.67,36.92
2018-03-09,47.86,101.74,18.43,37.69,67.15,54.57,46.35,34.95,56.05,19.71,36.74
2018-03-12,48.35,103.0,18.555,37.99,67.69,54.38,46.97,35.35,56.85,19.95,37.15
2018-03-13,48.58,103.11,18.49,38.21,67.52,54.22,47.25,35.25,56.65,19.89,37.02
2018-03-14,46.57,100.37,18.66,38.19,66.0,54.69,47.08,35.2,56.15,19.9,36.35
2018-03-15,46.94,98.07,18.41,37.3,66.17,54.5,46.43,34.775,56.3,19.61,36.2
2018-03-16,47.23,98.37,18.35,37.38,66.6,54.67,46.94,35.35,57.8,19.73,36.64
2018-03-19,46.36,96.91,18.055,37.46,65.34,54.45,45.69,35.0,57.5,19.73,35.59
2018-03-20,46.47,95.33,18.485,37.31,64.21,55.14,45.42,34.95,57.7,19.38,35.28
2018-03-21,47.97,97.47,19.19,38.22,65.34,55.86,46.41,35.55,58.1,19.85,36.17
2018-03-22,44.9,94.12,18.06,37.61,61.1,54.32,42.92,34.6,56.3,20.14,34.0
2018-03-23,44.72,93.24,17.52,38.74,59.45,53.47,42.34,33.35,54.75,20.39,33.7
2018-03-26,45.76,94.37,17.76,39.9,60.6,54.005,43.54,34.45,55.75,20.48,34.34
2018-03-27,44.8956,93.44,17.24,38.99,60.22,53.39,43.04,33.45,54.3,20.28,33.43
2018-03-28,44.42,89.58,16.76,38.38,59.33,52.42,42.69,33.8,55.65,20.07,33.05
2018-03-29,44.95,92.73,17.56,39.08,61.08,54.18,44.21,33.85,56.65,20.38,34.05
2018-04-02,44.34,88.99,17.14,39.27,59.84,54.23,42.85,33.1,55.6,20.53,33.6
2018-04-03,45.35,90.42,17.38,38.8,60.78,54.85,44.08,33.85,56.3,20.63,33.92
2018-04-04,46.92,91.6,17.34,38.975,61.13,55.5,44.42,34.6,55.95,20.385,34.11
2018-04-05,47.61,95.81,18.105,39.27,63.09,56.09,45.54,34.9,56.35,20.44,34.86
2018-04-06,48.05,91.81,17.32,39.28,60.69,54.72,43.48,34.0,55.0,20.59,33.92
2018-04-09,50.62,91.23,17.43,38.58,60.53,54.365,43.69,33.4,54.9,20.59,34.23
2018-04-10,54.07,92.33,18.19,39.47,62.16,56.11,45.13,33.75,55.425,20.79,35.43
2018-04-11,53.98,93.3,17.97,40.65,60.99,55.86,43.96,33.325,55.75,21.15,35.12
2018-04-12,54.48,93.39,17.85,40.39,61.91,56.09,45.09,33.2,55.7,21.05,35.3825
2018-04-13,54.96,95.48,17.865,41.61,61.64,54.9,44.59,33.7,56.1,21.24,35.55
2018-04-16,55.03,96.87,18.15,41.42,62.46,55.79,44.99,34.45,56.8,21.32,35.53
2018-04-17,57.08,96.64,18.315,41.395,64.13,56.6,46.33,35.4,56.5,21.52,36.2
2018-04-18,59.36,98.82,19.17,41.08,65.42,57.335,47.3,35.7,57.35,21.71,36.89
2018-04-19,60.2,98.57,19.58,41.94,65.12,57.09,47.14,35.15,56.3,21.71,37.26
2018-04-20,60.01,97.77,19.37,41.35,63.56,56.16,46.66,35.45,56.1,21.28,37.01
2018-04-23,51.91,97.34,18.8,41.04,62.87,55.36,45.72,35.625,55.85,21.03,36.11
2018-04-24,50.82,95.78,16.075,41.06,62.26,54.66,45.75,35.75,54.85,21.02,35.79
2018-04-25,51.9589,95.47,15.37,40.48,63.18,53.02,46.35,35.75,55.05,21.04,35.93
2018-04-26,52.94,96.56,15.63,40.77,63.17,53.32,47.09,35.7,53.9,21.24,35.9675
2018-04-27,51.59,96.94,15.325,40.65,62.03,53.26,45.57,35.45,53.05,21.38,35.16
2018-04-30,51.22,96.94,15.22,39.29,61.62,52.805,44.81,35.2,52.6,20.78,34.97
2018-05-01,51.9983,97.58,14.93,39.2,60.36,51.76,44.11,35.25,52.15,20.9,34.5
2018-05-02,53.09,97.82,15.11,39.18,60.99,51.74,44.685,35.2,48.55,20.97,34.79
2018-05-03,53.275,97.87,15.22,39.81,61.21,51.81,44.655,35.025,46.55,21.24,35.15
2018-05-04,54.42,100.06,15.42,39.63,62.93,52.97,46.18,35.55,46.525,21.31,35.98
2018-05-07,54.58,100.09,15.26,39.85,62.83,52.1,46.4,36.55,46.2,21.31,36.2
2018-05-08,53.76,100.7,15.3,39.98,62.61,51.07,46.5,36.95,46.9,21.45,36.1
2018-05-09,53.47,101.75,15.67,39.95,62.71,51.62,46.93,36.45,47.0,21.52,36.22
2018-05-10,53.79,98.35,16.21,40.43,63.85,52.33,47.78,37.0,47.65,21.78,36.74
2018-05-11,53.95,98.53,16.26,40.39,63.11,51.77,48.24,37.25,47.15,21.86,36.92
2018-05-14,52.33,99.15,16.195,40.39,62.75,51.79,48.57,36.2,46.9,21.83,36.77
2018-05-15,50.47,100.8,15.96,39.49,62.99,51.77,49.45,35.95,46.95,21.38,36.96
2018-05-16,50.21,102.37,16.65,39.68,64.96,52.03,50.94,36.8,47.5,21.48,37.57
2018-05-17,50.71,104.83,16.77,39.35,65.75,52.0,51.38,37.7,48.15,21.59,37.97
2018-05-18,50.83,104.9,16.86,39.17,65.55,51.36,50.86,38.45,48.4,21.67,37.8
2018-05-21,50.36,104.08,16.7,39.38,65.19,51.66,50.47,38.5,48.85,21.74,37.59
2018-05-22,49.68,102.34,17.16,38.79,65.06,51.775,50.42,38.3,48.25,21.75,37.42
2018-05-23,48.55,101.85,17.35,39.58,64.22,51.16,49.78,38.25,48.65,22.01,37.2
2018-05-24,49.15,95.03,17.39,39.98,64.6,51.36,49.78,38.55,49.25,22.05,37.31
2018-05-25,47.92,94.82,17.095,39.43,63.97,50.06,49.45,39.8,49.15,21.87,36.83
2018-05-29,47.3,93.04,16.65,38.94,62.73,48.32,48.66,39.75,49.25,21.54,36.73
2018-05-30,48.54,93.62,17.13,39.19,64.09,49.36,49.885,40.1,49.85,21.88,37.54
2018-05-31,48.06,93.47,16.9,38.92,64.18,48.9,49.425,39.7,48.35,21.85,37.49
2018-06-01,47.64,94.26,17.12,38.63,65.8,49.25,49.96,39.05,48.65,21.92,37.89
2018-06-04,48.46,94.45,17.215,38.24,65.63,49.63,49.79,39.7,49.75,21.68,37.67
2018-06-05,49.45,94.66,17.66,38.55,66.3,51.29,50.15,40.0,50.0,21.99,38.13
2018-06-06,50.12,95.64,18.2,38.65,67.25,52.6,50.77,39.95,50.35,22.24,38.64
2018-06-07,49.17,95.2,17.93,38.59,66.42,51.58,50.26,39.85,50.25,22.04,38.29
2018-06-08,48.52,95.36,18.03,38.39,66.84,51.46,50.74,40.45,50.35,22.175,38.09
2018-06-11,49.92,95.37,18.18,38.57,67.07,51.33,50.16,40.45,50.45,22.13,38.33
2018-06-12,49.3,95.75,17.855,38.78,67.06,51.145,49.775,40.25,49.7,22.16,38.31
2018-06-13,48.35,94.19,17.82,38.7,66.77,50.5,49.17,39.75,49.2,22.17,37.98
2018-06-14,47.85,93.66,17.58,39.16,68.53,50.27,49.02,40.25,49.0,22.27,38.26
2018-06-15,45.34,93.36,16.9,38.39,66.86,48.57,46.75,39.9,49.15,22.14,36.92
2018-06-18,45.77,92.91,16.805,38.42,66.71,48.6,47.49,40.0,49.7,22.195,37.18
2018-06-19,44.46,91.41,16.26,38.34,65.48,47.26,46.5,39.85,50.0,21.98,36.34
2018-06-20,45.26,91.61,16.3,37.95,65.88,47.05,46.95,39.65,50.35,21.84,36.75
2018-06-21,44.78,91.99,16.35,37.01,64.88,46.66,46.51,39.5,49.95,21.42,36.29
2018-06-22,45.5,93.46,16.44,37.44,66.2,46.714,47.89,38.8,50.25,21.685,37.02
2018-06-25,44.27,91.96,15.74,36.98,63.46,46.57,46.52,37.85,49.35,21.42,35.53
2018-06-26,45.8,92.5,16.25,37.18,64.13,46.96,46.9,38.25,49.5,21.68,35.84
2018-06-27,45.77,93.42,16.9,36.98,62.98,46.01,45.74,37.95,48.05,21.7,35.34
2018-06-28,46.45,93.64,16.8,37.02,62.71,45.89,45.9,38.25,47.45,21.67,35.26
2018-06-29,46.99,94.34,17.27,37.72,62.5,46.87,45.95,37.525,47.45,22.06,35.52
2018-07-02,45.87,93.45,17.15,37.55,62.84,45.43,46.16,37.775,48.3,21.93,35.41
2018-07-03,45.78,96.64,17.1,37.68,61.68,44.59,45.21,37.95,47.95,22.45,35.39
2018-07-05,46.88,94.77,16.98,38.45,63.02,45.42,46.7,38.6,49.2,22.585,35.98
2018-07-06,47.15,95.54,17.51,37.82,63.34,45.79,46.39,38.75,48.9,22.67,36.22
2018-07-09,48.26,95.98,18.105,37.78,64.17,46.48,46.81,38.9,49.05,22.395,36.65
2018-07-10,47.88,95.81,18.11,37.91,64.72,46.31,47.41,38.8,49.2,22.46,36.8
2018-07-11,48.07,94.67,17.4,37.06,63.96,44.52,46.75,38.675,48.1,21.99,36.02
2018-07-12,47.37,95.35,17.29,37.14,63.87,44.79,46.8,38.5,48.55,22.15,36.07
2018-07-13,47.25,95.56,16.8,36.84,64.12,45.09,47.28,39.0,49.15,21.99,35.97
2018-07-16,47.4,94.96,16.77,36.485,64.01,44.72,46.86,38.95,48.45,22.06,35.73
2018-07-17,48.02,96.96,16.77,36.96,64.63,45.11,46.79,39.15,48.55,21.89,36.18
2018-07-18,47.96,96.75,17.09,37.19,65.67,45.65,47.92,39.2,49.1,21.77,36.79
2018-07-19,41.5594,96.22,15.8,37.0,64.68,43.58,46.66,40.0,49.05,21.24,35.88
2018-07-20,40.31,93.91,15.75,37.03,66.28,43.77,46.95,39.25,48.7,21.31,36.11
2018-07-23,41.31,90.91,15.82,36.56,66.72,44.44,47.78,38.5,48.15,21.03,36.58
2018-07-24,42.45,90.88,16.07,37.155,67.82,46.52,49.115,37.7,47.875,21.23,37.14
2018-07-25,43.12,91.78,15.8699,37.47,67.99,47.515,49.61,36.8,46.65,21.49,37.27
2018-07-26,42.815,93.06,15.97,37.82,67.57,47.69,48.43,41.75,47.0,21.185,36.92
2018-07-27,43.24,93.25,15.99,36.89,67.62,47.88,47.99,43.6,46.6,20.95,36.44
2018-07-30,42.58,92.4,16.085,36.72,67.21,48.06,47.55,42.1,46.75,20.745,36.09
2018-07-31,43.26,94.2,16.5,36.68,66.91,49.36,47.09,43.4,48.75,20.95,35.94
2018-08-01,42.05,91.02,15.58,36.44,65.69,47.75,45.81,41.85,51.75,20.82,35.62
2018-08-02,42.48,92.03,15.43,36.22,64.54,46.87,44.63,43.15,51.75,20.94,35.35
2018-08-03,42.72,92.62,15.72,36.47,64.47,47.56,44.25,43.125,51.4,21.2,35.42
2018-08-06,42.72,92.67,15.4,36.21,64.0,46.57,44.36,44.05,50.95,21.02,35.37
2018-08-07,41.97,92.84,15.37,36.06,64.54,45.88,45.11,44.75,51.8,20.67,35.17
2018-08-08,43.7,98.77,15.39,36.17,64.43,45.66,44.91,44.6,51.45,20.93,35.01
2018-08-09,42.99,100.76,15.31,35.7,63.42,45.69,44.29,43.6,51.3,20.9837,34.85
2018-08-10,44.97,98.51,15.105,35.6,63.44,45.3,43.61,43.35,50.6,20.83,34.69
2018-08-13,44.46,95.64,14.93,34.65,63.14,44.54,43.68,43.6,49.7,20.04,34.15
2018-08-14,44.13,97.32,14.8,33.94,63.56,43.98,43.61,44.3,50.4,19.93,33.94
2018-08-15,40.89,95.55,13.67,31.8,61.11,42.23,42.54,44.1,48.9,18.31,32.47
2018-08-16,41.45,97.04,13.78,31.6,61.77,42.91,43.4,44.5,49.55,17.63,32.94
2018-08-17,42.03,95.42,13.96,32.06,62.38,43.64,43.73,44.925,50.3,18.42,33.41
2018-08-20,41.82,95.53,14.12,31.89,62.54,43.79,44.86,45.35,51.15,18.31,33.61
2018-08-21,43.03,94.84,14.32,31.95,63.79,44.0,45.11,46.05,51.75,18.31,34.04
2018-08-22,43.2147,94.54,14.53,32.31,63.78,44.39,45.3,46.1,51.55,18.18,34.13
2018-08-23,42.02,93.78,14.18,31.66,62.01,43.27,44.075,45.8,51.15,17.61,33.21
2018-08-24,43.43,96.01,14.47,32.04,62.52,44.37,44.74,45.675,51.8,18.119,33.83
2018-08-27,43.85,96.9,14.73,32.24,63.71,45.39,45.9,45.425,52.05,18.14,34.245
